date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:49:14	3329/3329	---M-Z	200	added ('OK')	application/javascript	etag:%22d01-554f802da50a4-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.kenburn.min.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:15	45397/45397	---M-Z	200	added ('OK')	application/javascript	etag:%22b155-554f8030521be-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.layeranimation.min.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:15	25915/25915	---M-Z	200	added ('OK')	application/javascript	etag:%22653b-554f8032ca714-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.navigation.min.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:15	9186/9186	---M-Z	200	added ('OK')	application/javascript	etag:%2223e2-554f80324bbb5-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.parallax.min.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:15	28372/28372	---M-Z	200	added ('OK')	application/javascript	etag:%226ed4-554f80348c280-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.slideanims.min.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:16	3444/3444	---M-Z	200	added ('OK')	application/javascript	etag:%22d74-5685f0ed45213-gzip%22	https://thegenius.co/html/weddlist/version-1/js/theme.js	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/js/theme.js	(from https://thegenius.co/html/weddlist/version-1/index.html)
23:49:16	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-554f7cec6d55b-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.eot	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.eot	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:16	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-554f7cec6d55b-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.eot?	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regulard41d.eot	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:16	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-554f7cee83c44%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.woff2	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.html	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:16	23424/23424	---M--	200	added ('OK')	application/x-font-woff	etag:%225b80-554f7ceeb0eee%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.woff	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.woff	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:17	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b15c-554f7cec8f83d%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.ttf	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.ttf	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:17	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-554f7ce98722f%22	https://thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.svg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/glyphicons-halflings-regular.svg	(from https://thegenius.co/html/weddlist/version-1/css/bootstrap.min.css)
23:49:17	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-554f80264ca42-gzip%22	https://thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons.eot?5510888	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons90c6.eot	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:18	7536/7536	---M--	200	added ('OK')	application/x-font-woff	etag:%221d70-554f80271459e%22	https://thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons.woff?5510888	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons90c6.woff	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:18	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	etag:%222ec0-554f80258fac7%22	https://thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons.ttf?5510888	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons90c6.ttf	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:18	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%2234dc-554f80233658a%22	https://thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons.svg?5510888	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/fonts/revicons/revicons90c6.svg	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:18	326/326	---M--	200	added ('OK')	text/html	etag:%22146-554f7f08f71f9%22	https://thegenius.co/html/weddlist/version-1/revolution/css/openhand.cur	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/css/openhand.html	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:18	326/326	---M--	200	added ('OK')	text/html	etag:%22146-554f7f007d69d%22	https://thegenius.co/html/weddlist/version-1/revolution/css/closedhand.cur	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/css/closedhand.html	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:20	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-554f7efaf36c6%22	https://thegenius.co/html/weddlist/version-1/revolution/assets/gridtile_3x3.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/assets/gridtile_3x3.png	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:20	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-554f7efbcb3f3%22	https://thegenius.co/html/weddlist/version-1/revolution/assets/gridtile_3x3_white.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/assets/gridtile_3x3_white.png	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:20	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-554f7ef880b48%22	https://thegenius.co/html/weddlist/version-1/revolution/assets/coloredbg.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/assets/coloredbg.png	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:20	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-554f7efcef3e5%22	https://thegenius.co/html/weddlist/version-1/revolution/assets/loader.gif	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/revolution/assets/loader.gif	(from https://thegenius.co/html/weddlist/version-1/revolution/css/settings.css)
23:49:21	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-554f7cc6fc7a2-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.eot?v=4.7.0	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont3e6e.eot	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:22	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-554f7ce475c11%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.woff2?v=4.7.0	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont3e6e.html	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:22	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-554f7cc6fc7a2-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.eot?	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfontd41d.eot	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:22	98024/98024	---M--	200	added ('OK')	application/x-font-woff	etag:%2217ee8-554f7cd763837%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.woff?v=4.7.0	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont3e6e.woff	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:22	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-554f7ccd5253c%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.ttf?v=4.7.0	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont3e6e.ttf	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:23	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-554f7cd3bf207%22	https://thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont.svg?v=4.7.0	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/fontawesome-webfont3e6e.svg	(from https://thegenius.co/html/weddlist/version-1/css/font-awesome.min.css)
23:49:23	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Jan%202019%2022:49:22%20GMT	https://thegenius.co/html/weddlist/version-1/css/owl.video.play.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/css/owl.video.play.png	(from https://thegenius.co/html/weddlist/version-1/css/owl.carousel.css)
23:49:23	10562/10562	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222942-554f7cbe0d170-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/Flaticon.eot	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/Flaticon.eot	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:23	10562/10562	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222942-554f7cbe0d170-gzip%22	https://thegenius.co/html/weddlist/version-1/fonts/Flaticon.eot?	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/Flaticond41d.eot	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:23	7236/7236	---M--	200	added ('OK')	application/x-font-woff	etag:%221c44-554f7cc2fc4ac%22	https://thegenius.co/html/weddlist/version-1/fonts/Flaticon.woff	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/Flaticon.woff	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:24	10384/10384	---M--	200	added ('OK')	application/x-font-ttf	etag:%222890-554f7cc6b7df6%22	https://thegenius.co/html/weddlist/version-1/fonts/Flaticon.ttf	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/Flaticon.ttf	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:24	66570/66570	---M--	200	added ('OK')	image/svg+xml	etag:%221040a-554f7cc05ed94%22	https://thegenius.co/html/weddlist/version-1/fonts/Flaticon.svg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/fonts/Flaticon.svg	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:24	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Jan%202019%2022:49:24%20GMT	https://thegenius.co/html/weddlist/version-1/css/Flaticon.svg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/css/Flaticon.svg	(from https://thegenius.co/html/weddlist/version-1/css/flaticon.css)
23:49:24	2394/2394	---M--	200	added ('OK')	image/png	etag:%2295a-554f7d3768717%22	https://thegenius.co/html/weddlist/version-1/images/logo-2.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/logo-2.png	(from https://thegenius.co/html/weddlist/version-1/css/style.css)
23:49:25	479987/479987	---M--	200	added ('OK')	image/jpeg	etag:%22752f3-554f7cfe1f6e4%22	https://thegenius.co/html/weddlist/version-1/images/banner.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/banner.jpg	(from https://thegenius.co/html/weddlist/version-1/help.html)
23:49:25	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-554f7e723cdb4%22	https://thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-1.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-1.png	(from https://thegenius.co/html/weddlist/version-1/help.html)
23:49:25	433/433	---M--	200	added ('OK')	image/png	etag:%221b1-554f7e7454c0d%22	https://thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-2.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-2.png	(from https://thegenius.co/html/weddlist/version-1/help.html)
23:49:25	371/371	---M--	200	added ('OK')	image/png	etag:%22173-554f7e757c697%22	https://thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-3.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/contact-us/contact-icon-3.png	(from https://thegenius.co/html/weddlist/version-1/help.html)
23:49:26	36333/36333	---M--	200	added ('OK')	image/jpeg	etag:%228ded-554f7e98f3e48%22	https://thegenius.co/html/weddlist/version-1/images/pricing-table/pricing-table-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/pricing-table/pricing-table-1.jpg	(from https://thegenius.co/html/weddlist/version-1/pricing-plan.html)
23:49:26	372814/372814	---M--	200	added ('OK')	image/png	etag:%225b04e-554f7e1437683%22	https://thegenius.co/html/weddlist/version-1/images/about-us/about-us-main.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/about-us/about-us-main.png	(from https://thegenius.co/html/weddlist/version-1/about-us.html)
23:49:26	15259/15259	---M--	200	added ('OK')	image/jpeg	etag:%223b9b-554f7d52cd7cb%22	https://thegenius.co/html/weddlist/version-1/images/vendor-profile-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/vendor-profile-1.jpg	(from https://thegenius.co/html/weddlist/version-1/about-us.html)
23:49:26	14247/14247	---M--	200	added ('OK')	image/jpeg	etag:%2237a7-554f7d52f9ad6%22	https://thegenius.co/html/weddlist/version-1/images/vendor-profile-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/vendor-profile-2.jpg	(from https://thegenius.co/html/weddlist/version-1/about-us.html)
23:49:26	13686/13686	---M--	200	added ('OK')	image/jpeg	etag:%223576-554f7d5673954%22	https://thegenius.co/html/weddlist/version-1/images/vendor-profile-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/vendor-profile-3.jpg	(from https://thegenius.co/html/weddlist/version-1/about-us.html)
23:49:27	15082/15082	---M--	200	added ('OK')	image/jpeg	etag:%223aea-554f7d55cf84a%22	https://thegenius.co/html/weddlist/version-1/images/vendor-profile-4.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/vendor-profile-4.jpg	(from https://thegenius.co/html/weddlist/version-1/about-us.html)
23:49:27	406/406	---M--	200	added ('OK')	image/png	etag:%22196-554f7e15cde84%22	https://thegenius.co/html/weddlist/version-1/images/about-us-2/why-ch-icon-bg.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/about-us-2/why-ch-icon-bg.png	(from https://thegenius.co/html/weddlist/version-1/about-us-2.html)
23:49:27	153856/153856	---M--	200	added ('OK')	image/png	etag:%2225900-554f7e2806488%22	https://thegenius.co/html/weddlist/version-1/images/about-us-2/weddlist.png	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/about-us-2/weddlist.png	(from https://thegenius.co/html/weddlist/version-1/about-us-2.html)
23:49:27	119092/119092	---M--	200	added ('OK')	image/jpeg	etag:%221d134-554f7e3344fcf%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/blog-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/blog-1.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:28	122934/122934	---M--	200	added ('OK')	image/jpeg	etag:%221e036-554f7e34dac18%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/blog-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/blog-2.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:28	97237/97237	---M--	200	added ('OK')	image/jpeg	etag:%2217bd5-554f7e375b63f%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/blog-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/blog-3.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:28	86295/86295	---M--	200	added ('OK')	image/jpeg	etag:%2215117-554f7e380b6b2%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/blog-4.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/blog-4.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:28	108509/108509	---M--	200	added ('OK')	image/jpeg	etag:%221a7dd-554f7e3a70b57%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/blog-5.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/blog-5.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:29	6015/6015	---M--	200	added ('OK')	image/jpeg	etag:%22177f-554f7e3a18d12%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-1.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:29	5829/5829	---M--	200	added ('OK')	image/jpeg	etag:%2216c5-554f7e3e846ce%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-2.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:29	5188/5188	---M--	200	added ('OK')	image/jpeg	etag:%221444-554f7e3cc371b%22	https://thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-page/latest-news-3.jpg	(from https://thegenius.co/html/weddlist/version-1/blog.html)
23:49:29	86295/86295	---M--	200	added ('OK')	image/jpeg	etag:%2215117-554f7e507cd5f%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-1.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:29	54161/54161	---M--	200	added ('OK')	image/jpeg	etag:%22d391-554f7e544981a%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-2.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:30	44620/44620	---M--	200	added ('OK')	image/jpeg	etag:%22ae4c-554f7e538cc86%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-single-3.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:30	22219/22219	---M--	200	added ('OK')	image/jpeg	etag:%2256cb-554f7e4af1618%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-1.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:30	27612/27612	---M--	200	added ('OK')	image/jpeg	etag:%226bdc-554f7e50c22c3%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-2.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:30	23582/23582	---M--	200	added ('OK')	image/jpeg	etag:%225c1e-554f7e4d4229c%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-related-3.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:31	3566/3566	---M--	200	added ('OK')	image/jpeg	etag:%22dee-554f7e4609424%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-1.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:31	3401/3401	---M--	200	added ('OK')	image/jpeg	etag:%22d49-554f7e461538c%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-2.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:31	3891/3891	---M--	200	added ('OK')	image/jpeg	etag:%22f33-554f7e479ec84%22	https://thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/blog-single-page/blog-comment-3.jpg	(from https://thegenius.co/html/weddlist/version-1/blog-detail.html)
23:49:31	177298/177298	---M--	200	added ('OK')	image/jpeg	etag:%222b492-554f7cfacec91%22	https://thegenius.co/html/weddlist/version-1/images/banner-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/banner-2.jpg	(from https://thegenius.co/html/weddlist/version-1/couple-dashboard.html)
23:49:32	36218/36218	---M--	200	added ('OK')	image/jpeg	etag:%228d7a-554f7e5a828c3%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-1.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-1.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:32	34624/34624	---M--	200	added ('OK')	image/jpeg	etag:%228740-554f7e59e39c1%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-2.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-2.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:32	36054/36054	---M--	200	added ('OK')	image/jpeg	etag:%228cd6-554f7e5c31f35%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-3.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-3.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:32	35885/35885	---M--	200	added ('OK')	image/jpeg	etag:%228c2d-554f7e6a94ddd%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-4.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-4.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:32	44866/44866	---M--	200	added ('OK')	image/jpeg	etag:%22af42-554f7e5ff6cf0%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-5.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-5.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:33	31016/31016	---M--	200	added ('OK')	image/jpeg	etag:%227928-554f7e625d905%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-6.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-6.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:33	44227/44227	---M--	200	added ('OK')	image/jpeg	etag:%22acc3-554f7e6537112%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-7.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-7.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:33	36864/36864	---M--	200	added ('OK')	image/jpeg	etag:%229000-554f7e73edb97%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-8.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-8.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
23:49:33	36262/36262	---M--	200	added ('OK')	image/jpeg	etag:%228da6-554f7e6d0236b%22	https://thegenius.co/html/weddlist/version-1/images/category-listing/category-list-9.jpg	E:/Documents/Dowloads/temp2/weddlist_version-1/thegenius.co/html/weddlist/version-1/images/category-listing/category-list-9.jpg	(from https://thegenius.co/html/weddlist/version-1/category-listing.html)
